"_start","_end","_type","decision","pages","review","year"
"86","64","cites","","","","2017"
"87","64","cites","","","","2017"
"88","64","cites","","","","2017"
"89","64","cites","","","","2017"
"71","76","cites","","","","2020"
"73","76","cites","","","","2019"
"91","90","cites","","","","2021"
"92","91","cites","","","","2022"
"93","91","cites","","","","2021"
"95","94","cites","","","","2020"
"96","94","cites","","","","2020"
"97","94","cites","","","","2018"
"98","94","cites","","","","2018"
"99","97","cites","","","","2022"
"100","97","cites","","","","2022"
"101","97","cites","","","","2022"
"102","97","cites","","","","2022"
"103","97","cites","","","","2021"
"104","97","cites","","","","2020"
"105","97","cites","","","","2020"
"106","98","cites","","","","2021"
"107","98","cites","","","","2018"
"99","101","cites","","","","2022"
"100","101","cites","","","","2022"
"104","105","cites","","","","2020"
"109","108","cites","","","","2023"
"110","108","cites","","","","2022"
"111","108","cites","","","","2022"
"112","108","cites","","","","2022"
"113","108","cites","","","","2022"
"114","108","cites","","","","2022"
"115","108","cites","","","","2022"
"116","108","cites","","","","2022"
"117","108","cites","","","","2022"
"118","108","cites","","","","2022"
"119","108","cites","","","","2021"
"120","108","cites","","","","2021"
"121","116","cites","","","","2023"
"122","117","cites","","","","2022"
"123","118","cites","","","","2022"
"124","119","cites","","","","2022"
"125","119","cites","","","","2022"
"126","119","cites","","","","2022"
"127","119","cites","","","","2022"
"128","119","cites","","","","2022"
"129","120","cites","","","","2022"
"130","120","cites","","","","2022"
"131","120","cites","","","","2022"
"131","120","cites","","","","2022"
"132","120","cites","","","","2022"
"133","120","cites","","","","2022"
"134","120","cites","","","","2022"
"135","120","cites","","","","2021"
"130","134","cites","","","","2022"
"115","135","cites","","","","2022"
"137","136","cites","","","","2020"
"139","138","cites","","","","2010"
"140","139","cites","","","","2022"
"141","139","cites","","","","2018"
"142","139","cites","","","","2017"
"143","139","cites","","","","2015"
"144","139","cites","","","","2015"
"145","139","cites","","","","2012"
"146","139","cites","","","","2011"
"141","143","cites","","","","2018"
"142","143","cites","","","","2017"
"148","147","cites","","","","2008"
"150","149","cites","","","","2014"
"151","150","cites","","","","2018"
"152","150","cites","","","","2018"
"153","150","cites","","","","2017"
"154","150","cites","","","","2016"
"155","150","cites","","","","2016"
"151","153","cites","","","","2018"
"158","157","cites","","","","2017"
"159","158","cites","","","","2021"
"160","158","cites","","","","2021"
"161","158","cites","","","","2020"
"162","158","cites","","","","2020"
"164","163","cites","","","","2023"
"165","163","cites","","","","2022"
"166","163","cites","","","","2019"
"167","163","cites","","","","2019"
"168","163","cites","","","","2019"
"169","163","cites","","","","2018"
"170","163","cites","","","","2017"
"171","166","cites","","","","2023"
"172","166","cites","","","","2022"
"173","167","cites","","","","2021"
"164","168","cites","","","","2023"
"174","168","cites","","","","2021"
"175","168","cites","","","","2021"
"176","168","cites","","","","2021"
"177","168","cites","","","","2021"
"178","168","cites","","","","2020"
"179","168","cites","","","","2020"
"180","168","cites","","","","2020"
"181","169","cites","","","","2020"
"182","170","cites","","","","2022"
"183","170","cites","","","","2021"
"184","170","cites","","","","2021"
"185","170","cites","","","","2020"
"186","170","cites","","","","2020"
"187","170","cites","","","","2019"
"188","170","cites","","","","2019"
"189","170","cites","","","","2019"
"168","170","cites","","","","2019"
"190","170","cites","","","","2018"
"191","170","cites","","","","2018"
"192","170","cites","","","","2018"
"183","188","cites","","","","2021"
"178","190","cites","","","","2020"
"183","192","cites","","","","2021"
"178","192","cites","","","","2020"
"188","192","cites","","","","2019"
"194","193","cites","","","","2015"
"195","193","cites","","","","2014"
"196","193","cites","","","","2013"
"197","193","cites","","","","2010"
"198","194","cites","","","","2022"
"199","194","cites","","","","2022"
"200","194","cites","","","","2022"
"201","194","cites","","","","2022"
"202","194","cites","","","","2021"
"203","194","cites","","","","2021"
"204","194","cites","","","","2021"
"205","194","cites","","","","2020"
"206","194","cites","","","","2020"
"207","194","cites","","","","2020"
"208","194","cites","","","","2020"
"209","194","cites","","","","2020"
"210","194","cites","","","","2020"
"211","194","cites","","","","2020"
"212","194","cites","","","","2019"
"213","194","cites","","","","2019"
"214","194","cites","","","","2019"
"215","194","cites","","","","2019"
"216","194","cites","","","","2018"
"217","194","cites","","","","2018"
"218","194","cites","","","","2018"
"219","194","cites","","","","2018"
"220","194","cites","","","","2018"
"221","194","cites","","","","2018"
"222","194","cites","","","","2017"
"223","194","cites","","","","2017"
"224","194","cites","","","","2017"
"225","194","cites","","","","2017"
"226","194","cites","","","","2017"
"227","194","cites","","","","2017"
"228","194","cites","","","","2017"
"229","194","cites","","","","2017"
"230","194","cites","","","","2017"
"231","194","cites","","","","2017"
"232","194","cites","","","","2017"
"233","194","cites","","","","2017"
"234","194","cites","","","","2017"
"235","194","cites","","","","2016"
"236","194","cites","","","","2016"
"237","194","cites","","","","2016"
"238","194","cites","","","","2016"
"239","194","cites","","","","2016"
"240","194","cites","","","","2015"
"241","194","cites","","","","2015"
"242","195","cites","","","","2018"
"243","195","cites","","","","2018"
"244","196","cites","","","","2019"
"245","196","cites","","","","2018"
"219","196","cites","","","","2018"
"246","196","cites","","","","2017"
"247","196","cites","","","","2015"
"248","196","cites","","","","2015"
"249","196","cites","","","","2015"
"250","196","cites","","","","2014"
"251","196","cites","","","","2013"
"252","197","cites","","","","2020"
"199","203","cites","","","","2022"
"200","207","cites","","","","2022"
"199","208","cites","","","","2022"
"198","209","cites","","","","2022"
"200","209","cites","","","","2022"
"204","209","cites","","","","2021"
"205","209","cites","","","","2020"
"198","219","cites","","","","2022"
"202","219","cites","","","","2021"
"203","220","cites","","","","2021"
"204","220","cites","","","","2021"
"216","220","cites","","","","2018"
"210","221","cites","","","","2020"
"204","222","cites","","","","2021"
"207","226","cites","","","","2020"
"208","226","cites","","","","2020"
"216","226","cites","","","","2018"
"215","228","cites","","","","2019"
"223","228","cites","","","","2017"
"219","229","cites","","","","2018"
"199","230","cites","","","","2022"
"203","230","cites","","","","2021"
"212","230","cites","","","","2019"
"216","230","cites","","","","2018"
"198","231","cites","","","","2022"
"201","231","cites","","","","2022"
"204","231","cites","","","","2021"
"205","231","cites","","","","2020"
"209","231","cites","","","","2020"
"214","231","cites","","","","2019"
"218","231","cites","","","","2018"
"223","231","cites","","","","2017"
"205","232","cites","","","","2020"
"210","232","cites","","","","2020"
"198","235","cites","","","","2022"
"199","235","cites","","","","2022"
"200","235","cites","","","","2022"
"203","235","cites","","","","2021"
"211","235","cites","","","","2020"
"216","235","cites","","","","2018"
"229","235","cites","","","","2017"
"223","237","cites","","","","2017"
"207","238","cites","","","","2020"
"208","238","cites","","","","2020"
"215","238","cites","","","","2019"
"243","238","cites","","","","2018"
"243","240","cites","","","","2018"
"226","241","cites","","","","2017"
"219","246","cites","","","","2018"
"202","248","cites","","","","2021"
"243","248","cites","","","","2018"
"240","248","cites","","","","2015"
"204","250","cites","","","","2021"
"219","250","cites","","","","2018"
"221","250","cites","","","","2018"
"222","250","cites","","","","2017"
"254","253","cites","","","","2005"
"255","253","cites","","","","2004"
"256","254","cites","","","","2013"
"258","257","cites","","","","2005"
"259","258","cites","","","","2006"
"260","258","cites","","","","2005"
"259","260","cites","","","","2006"
"263","262","cites","","","","2002"
"264","262","cites","","","","1972"
"265","262","cites","","","","1968"
"266","263","cites","","","","2022"
"267","263","cites","","","","2021"
"268","263","cites","","","","2021"
"269","263","cites","","","","2021"
"270","263","cites","","","","2020"
"271","263","cites","","","","2020"
"272","263","cites","","","","2020"
"273","263","cites","","","","2019"
"274","263","cites","","","","2019"
"275","263","cites","","","","2018"
"276","263","cites","","","","2017"
"277","263","cites","","","","2017"
"278","263","cites","","","","2017"
"279","263","cites","","","","2016"
"280","263","cites","","","","2016"
"281","263","cites","","","","2016"
"282","263","cites","","","","2016"
"283","263","cites","","","","2016"
"284","263","cites","","","","2015"
"285","263","cites","","","","2014"
"286","263","cites","","","","2014"
"287","263","cites","","","","2014"
"288","263","cites","","","","2014"
"289","263","cites","","","","2013"
"290","263","cites","","","","2013"
"291","263","cites","","","","2013"
"292","263","cites","","","","2012"
"293","263","cites","","","","2012"
"294","263","cites","","","","2011"
"295","263","cites","","","","2011"
"296","263","cites","","","","2011"
"297","263","cites","","","","2011"
"298","263","cites","","","","2011"
"299","263","cites","","","","2011"
"300","263","cites","","","","2011"
"301","263","cites","","","","2011"
"302","263","cites","","","","2011"
"303","263","cites","","","","2010"
"304","263","cites","","","","2010"
"305","263","cites","","","","2010"
"306","263","cites","","","","2010"
"307","263","cites","","","","2010"
"308","263","cites","","","","2010"
"309","263","cites","","","","2010"
"310","263","cites","","","","2009"
"311","263","cites","","","","2009"
"312","263","cites","","","","2009"
"313","263","cites","","","","2009"
"314","263","cites","","","","2009"
"315","263","cites","","","","2009"
"316","263","cites","","","","2009"
"317","263","cites","","","","2009"
"318","263","cites","","","","2009"
"319","263","cites","","","","2009"
"320","263","cites","","","","2009"
"321","263","cites","","","","2009"
"322","263","cites","","","","2008"
"323","263","cites","","","","2008"
"324","263","cites","","","","2008"
"325","263","cites","","","","2007"
"326","263","cites","","","","2007"
"327","263","cites","","","","2007"
"328","263","cites","","","","2007"
"329","263","cites","","","","2007"
"330","263","cites","","","","2007"
"331","263","cites","","","","2007"
"332","263","cites","","","","2007"
"333","263","cites","","","","2007"
"334","263","cites","","","","2007"
"335","263","cites","","","","2006"
"336","263","cites","","","","2006"
"337","263","cites","","","","2006"
"338","263","cites","","","","2005"
"339","263","cites","","","","2005"
"340","263","cites","","","","2004"
"341","263","cites","","","","2004"
"342","263","cites","","","","2004"
"343","263","cites","","","","2004"
"344","263","cites","","","","2004"
"345","263","cites","","","","2004"
"346","263","cites","","","","2004"
"347","263","cites","","","","2004"
"348","263","cites","","","","2004"
"349","263","cites","","","","2004"
"350","263","cites","","","","2003"
"351","263","cites","","","","2003"
"352","263","cites","","","","2003"
"353","263","cites","","","","2003"
"354","263","cites","","","","2003"
"355","263","cites","","","","2003"
"356","263","cites","","","","2002"
"357","263","cites","","","","2002"
"358","264","cites","","","","2009"
"359","264","cites","","","","1999"
"360","264","cites","","","","1984"
"361","264","cites","","","","1980"
"362","264","cites","","","","1973"
"363","265","cites","","","","2018"
"364","265","cites","","","","2013"
"365","265","cites","","","","2011"
"366","265","cites","","","","2011"
"367","265","cites","","","","2005"
"368","265","cites","","","","2005"
"369","265","cites","","","","1985"
"370","265","cites","","","","1974"
"371","265","cites","","","","1973"
"372","265","cites","","","","1970"
"373","265","cites","","","","1970"
"374","265","cites","","","","1969"
"266","267","cites","","","","2022"
"266","275","cites","","","","2022"
"267","275","cites","","","","2021"
"273","275","cites","","","","2019"
"266","276","cites","","","","2022"
"267","276","cites","","","","2021"
"269","276","cites","","","","2021"
"273","276","cites","","","","2019"
"277","282","cites","","","","2017"
"266","285","cites","","","","2022"
"267","285","cites","","","","2021"
"273","285","cites","","","","2019"
"275","285","cites","","","","2018"
"268","287","cites","","","","2021"
"277","288","cites","","","","2017"
"270","289","cites","","","","2020"
"286","289","cites","","","","2014"
"277","291","cites","","","","2017"
"278","291","cites","","","","2017"
"288","291","cites","","","","2014"
"270","292","cites","","","","2020"
"287","292","cites","","","","2014"
"270","293","cites","","","","2020"
"277","293","cites","","","","2017"
"278","293","cites","","","","2017"
"288","293","cites","","","","2014"
"277","296","cites","","","","2017"
"278","296","cites","","","","2017"
"282","296","cites","","","","2016"
"288","296","cites","","","","2014"
"291","296","cites","","","","2013"
"272","297","cites","","","","2020"
"277","297","cites","","","","2017"
"282","297","cites","","","","2016"
"275","298","cites","","","","2018"
"286","298","cites","","","","2014"
"280","301","cites","","","","2016"
"268","303","cites","","","","2021"
"279","303","cites","","","","2016"
"287","303","cites","","","","2014"
"272","304","cites","","","","2020"
"277","304","cites","","","","2017"
"278","304","cites","","","","2017"
"288","304","cites","","","","2014"
"291","304","cites","","","","2013"
"292","304","cites","","","","2012"
"293","304","cites","","","","2012"
"297","304","cites","","","","2011"
"280","305","cites","","","","2016"
"273","306","cites","","","","2019"
"285","306","cites","","","","2014"
"298","306","cites","","","","2011"
"266","308","cites","","","","2022"
"280","309","cites","","","","2016"
"285","309","cites","","","","2014"
"283","310","cites","","","","2016"
"279","311","cites","","","","2016"
"292","311","cites","","","","2012"
"273","313","cites","","","","2019"
"285","313","cites","","","","2014"
"286","313","cites","","","","2014"
"289","313","cites","","","","2013"
"292","313","cites","","","","2012"
"295","313","cites","","","","2011"
"298","313","cites","","","","2011"
"305","314","cites","","","","2010"
"278","316","cites","","","","2017"
"295","316","cites","","","","2011"
"313","316","cites","","","","2009"
"266","317","cites","","","","2022"
"267","317","cites","","","","2021"
"273","317","cites","","","","2019"
"275","317","cites","","","","2018"
"285","317","cites","","","","2014"
"292","317","cites","","","","2012"
"295","317","cites","","","","2011"
"298","317","cites","","","","2011"
"306","317","cites","","","","2010"
"307","317","cites","","","","2010"
"309","317","cites","","","","2010"
"313","317","cites","","","","2009"
"292","318","cites","","","","2012"
"285","319","cites","","","","2014"
"297","319","cites","","","","2011"
"306","319","cites","","","","2010"
"312","319","cites","","","","2009"
"280","321","cites","","","","2016"
"305","321","cites","","","","2010"
"307","321","cites","","","","2010"
"314","321","cites","","","","2009"
"292","322","cites","","","","2012"
"296","322","cites","","","","2011"
"308","322","cites","","","","2010"
"311","322","cites","","","","2009"
"317","322","cites","","","","2009"
"266","323","cites","","","","2022"
"267","323","cites","","","","2021"
"269","323","cites","","","","2021"
"273","323","cites","","","","2019"
"276","323","cites","","","","2017"
"285","323","cites","","","","2014"
"292","323","cites","","","","2012"
"296","323","cites","","","","2011"
"298","323","cites","","","","2011"
"308","323","cites","","","","2010"
"309","323","cites","","","","2010"
"313","323","cites","","","","2009"
"317","323","cites","","","","2009"
"272","324","cites","","","","2020"
"277","324","cites","","","","2017"
"278","324","cites","","","","2017"
"288","324","cites","","","","2014"
"291","324","cites","","","","2013"
"293","324","cites","","","","2012"
"296","324","cites","","","","2011"
"300","324","cites","","","","2011"
"304","324","cites","","","","2010"
"270","326","cites","","","","2020"
"282","326","cites","","","","2016"
"296","326","cites","","","","2011"
"316","326","cites","","","","2009"
"317","326","cites","","","","2009"
"323","326","cites","","","","2008"
"267","327","cites","","","","2021"
"268","327","cites","","","","2021"
"273","327","cites","","","","2019"
"274","327","cites","","","","2019"
"275","327","cites","","","","2018"
"279","327","cites","","","","2016"
"283","327","cites","","","","2016"
"285","327","cites","","","","2014"
"286","327","cites","","","","2014"
"287","327","cites","","","","2014"
"299","327","cites","","","","2011"
"302","327","cites","","","","2011"
"303","327","cites","","","","2010"
"306","327","cites","","","","2010"
"311","327","cites","","","","2009"
"312","327","cites","","","","2009"
"274","328","cites","","","","2019"
"297","328","cites","","","","2011"
"304","328","cites","","","","2010"
"266","329","cites","","","","2022"
"267","329","cites","","","","2021"
"270","329","cites","","","","2020"
"273","329","cites","","","","2019"
"275","329","cites","","","","2018"
"280","329","cites","","","","2016"
"285","329","cites","","","","2014"
"286","329","cites","","","","2014"
"287","329","cites","","","","2014"
"289","329","cites","","","","2013"
"291","329","cites","","","","2013"
"292","329","cites","","","","2012"
"295","329","cites","","","","2011"
"296","329","cites","","","","2011"
"298","329","cites","","","","2011"
"306","329","cites","","","","2010"
"307","329","cites","","","","2010"
"308","329","cites","","","","2010"
"313","329","cites","","","","2009"
"315","329","cites","","","","2009"
"316","329","cites","","","","2009"
"317","329","cites","","","","2009"
"322","329","cites","","","","2008"
"323","329","cites","","","","2008"
"326","329","cites","","","","2007"
"277","330","cites","","","","2017"
"278","330","cites","","","","2017"
"288","330","cites","","","","2014"
"291","330","cites","","","","2013"
"293","330","cites","","","","2012"
"296","330","cites","","","","2011"
"304","330","cites","","","","2010"
"313","330","cites","","","","2009"
"280","331","cites","","","","2016"
"295","332","cites","","","","2011"
"305","332","cites","","","","2010"
"314","332","cites","","","","2009"
"321","332","cites","","","","2009"
"331","332","cites","","","","2007"
"274","333","cites","","","","2019"
"277","333","cites","","","","2017"
"284","333","cites","","","","2015"
"288","333","cites","","","","2014"
"291","333","cites","","","","2013"
"292","333","cites","","","","2012"
"293","333","cites","","","","2012"
"297","333","cites","","","","2011"
"304","333","cites","","","","2010"
"328","333","cites","","","","2007"
"326","335","cites","","","","2007"
"267","336","cites","","","","2021"
"275","336","cites","","","","2018"
"286","336","cites","","","","2014"
"289","336","cites","","","","2013"
"330","338","cites","","","","2007"
"273","341","cites","","","","2019"
"280","341","cites","","","","2016"
"284","341","cites","","","","2015"
"285","341","cites","","","","2014"
"292","341","cites","","","","2012"
"295","341","cites","","","","2011"
"303","341","cites","","","","2010"
"305","341","cites","","","","2010"
"307","341","cites","","","","2010"
"308","341","cites","","","","2010"
"309","341","cites","","","","2010"
"314","341","cites","","","","2009"
"315","341","cites","","","","2009"
"321","341","cites","","","","2009"
"322","341","cites","","","","2008"
"327","341","cites","","","","2007"
"329","341","cites","","","","2007"
"331","341","cites","","","","2007"
"332","341","cites","","","","2007"
"333","341","cites","","","","2007"
"325","342","cites","","","","2007"
"328","344","cites","","","","2007"
"333","344","cites","","","","2007"
"308","345","cites","","","","2010"
"266","346","cites","","","","2022"
"267","346","cites","","","","2021"
"269","346","cites","","","","2021"
"270","346","cites","","","","2020"
"273","346","cites","","","","2019"
"276","346","cites","","","","2017"
"285","346","cites","","","","2014"
"286","346","cites","","","","2014"
"289","346","cites","","","","2013"
"292","346","cites","","","","2012"
"295","346","cites","","","","2011"
"296","346","cites","","","","2011"
"298","346","cites","","","","2011"
"306","346","cites","","","","2010"
"309","346","cites","","","","2010"
"313","346","cites","","","","2009"
"316","346","cites","","","","2009"
"315","346","cites","","","","2009"
"317","346","cites","","","","2009"
"322","346","cites","","","","2008"
"323","346","cites","","","","2008"
"326","346","cites","","","","2007"
"329","346","cites","","","","2007"
"331","346","cites","","","","2007"
"333","346","cites","","","","2007"
"335","346","cites","","","","2006"
"336","346","cites","","","","2006"
"278","347","cites","","","","2017"
"295","347","cites","","","","2011"
"309","347","cites","","","","2010"
"316","347","cites","","","","2009"
"331","347","cites","","","","2007"
"335","347","cites","","","","2006"
"267","348","cites","","","","2021"
"268","348","cites","","","","2021"
"274","348","cites","","","","2019"
"275","348","cites","","","","2018"
"279","348","cites","","","","2016"
"284","348","cites","","","","2015"
"285","348","cites","","","","2014"
"291","348","cites","","","","2013"
"292","348","cites","","","","2012"
"293","348","cites","","","","2012"
"296","348","cites","","","","2011"
"299","348","cites","","","","2011"
"302","348","cites","","","","2011"
"303","348","cites","","","","2010"
"304","348","cites","","","","2010"
"306","348","cites","","","","2010"
"308","348","cites","","","","2010"
"310","348","cites","","","","2009"
"311","348","cites","","","","2009"
"312","348","cites","","","","2009"
"314","348","cites","","","","2009"
"315","348","cites","","","","2009"
"318","348","cites","","","","2009"
"319","348","cites","","","","2009"
"320","348","cites","","","","2009"
"322","348","cites","","","","2008"
"327","348","cites","","","","2007"
"328","348","cites","","","","2007"
"329","348","cites","","","","2007"
"330","348","cites","","","","2007"
"340","348","cites","","","","2004"
"341","348","cites","","","","2004"
"345","348","cites","","","","2004"
"346","348","cites","","","","2004"
"279","349","cites","","","","2016"
"280","349","cites","","","","2016"
"285","349","cites","","","","2014"
"286","349","cites","","","","2014"
"291","349","cites","","","","2013"
"301","349","cites","","","","2011"
"302","349","cites","","","","2011"
"306","349","cites","","","","2010"
"309","349","cites","","","","2010"
"311","349","cites","","","","2009"
"313","349","cites","","","","2009"
"315","349","cites","","","","2009"
"318","349","cites","","","","2009"
"320","349","cites","","","","2009"
"329","349","cites","","","","2007"
"330","349","cites","","","","2007"
"331","349","cites","","","","2007"
"341","349","cites","","","","2004"
"327","350","cites","","","","2007"
"313","351","cites","","","","2009"
"326","351","cites","","","","2007"
"280","352","cites","","","","2016"
"296","352","cites","","","","2011"
"305","352","cites","","","","2010"
"307","352","cites","","","","2010"
"309","352","cites","","","","2010"
"314","352","cites","","","","2009"
"315","352","cites","","","","2009"
"321","352","cites","","","","2009"
"331","352","cites","","","","2007"
"332","352","cites","","","","2007"
"333","352","cites","","","","2007"
"341","352","cites","","","","2004"
"347","352","cites","","","","2004"
"267","353","cites","","","","2021"
"273","353","cites","","","","2019"
"274","353","cites","","","","2019"
"275","353","cites","","","","2018"
"279","353","cites","","","","2016"
"283","353","cites","","","","2016"
"284","353","cites","","","","2015"
"285","353","cites","","","","2014"
"286","353","cites","","","","2014"
"291","353","cites","","","","2013"
"292","353","cites","","","","2012"
"293","353","cites","","","","2012"
"296","353","cites","","","","2011"
"297","353","cites","","","","2011"
"298","353","cites","","","","2011"
"299","353","cites","","","","2011"
"301","353","cites","","","","2011"
"302","353","cites","","","","2011"
"304","353","cites","","","","2010"
"305","353","cites","","","","2010"
"306","353","cites","","","","2010"
"307","353","cites","","","","2010"
"309","353","cites","","","","2010"
"310","353","cites","","","","2009"
"311","353","cites","","","","2009"
"312","353","cites","","","","2009"
"313","353","cites","","","","2009"
"314","353","cites","","","","2009"
"315","353","cites","","","","2009"
"317","353","cites","","","","2009"
"318","353","cites","","","","2009"
"319","353","cites","","","","2009"
"320","353","cites","","","","2009"
"321","353","cites","","","","2009"
"322","353","cites","","","","2008"
"327","353","cites","","","","2007"
"328","353","cites","","","","2007"
"329","353","cites","","","","2007"
"330","353","cites","","","","2007"
"331","353","cites","","","","2007"
"332","353","cites","","","","2007"
"339","353","cites","","","","2005"
"341","353","cites","","","","2004"
"344","353","cites","","","","2004"
"345","353","cites","","","","2004"
"346","353","cites","","","","2004"
"347","353","cites","","","","2004"
"348","353","cites","","","","2004"
"349","353","cites","","","","2004"
"350","353","cites","","","","2003"
"267","356","cites","","","","2021"
"268","356","cites","","","","2021"
"270","356","cites","","","","2020"
"273","356","cites","","","","2019"
"280","356","cites","","","","2016"
"283","356","cites","","","","2016"
"284","356","cites","","","","2015"
"285","356","cites","","","","2014"
"287","356","cites","","","","2014"
"292","356","cites","","","","2012"
"293","356","cites","","","","2012"
"303","356","cites","","","","2010"
"304","356","cites","","","","2010"
"306","356","cites","","","","2010"
"308","356","cites","","","","2010"
"309","356","cites","","","","2010"
"311","356","cites","","","","2009"
"316","356","cites","","","","2009"
"318","356","cites","","","","2009"
"320","356","cites","","","","2009"
"322","356","cites","","","","2008"
"327","356","cites","","","","2007"
"329","356","cites","","","","2007"
"330","356","cites","","","","2007"
"339","356","cites","","","","2005"
"341","356","cites","","","","2004"
"345","356","cites","","","","2004"
"346","356","cites","","","","2004"
"347","356","cites","","","","2004"
"348","356","cites","","","","2004"
"349","356","cites","","","","2004"
"350","356","cites","","","","2003"
"353","356","cites","","","","2003"
"273","357","cites","","","","2019"
"280","357","cites","","","","2016"
"284","357","cites","","","","2015"
"291","357","cites","","","","2013"
"292","357","cites","","","","2012"
"303","357","cites","","","","2010"
"306","357","cites","","","","2010"
"307","357","cites","","","","2010"
"308","357","cites","","","","2010"
"313","357","cites","","","","2009"
"314","357","cites","","","","2009"
"316","357","cites","","","","2009"
"317","357","cites","","","","2009"
"322","357","cites","","","","2008"
"323","357","cites","","","","2008"
"326","357","cites","","","","2007"
"327","357","cites","","","","2007"
"330","357","cites","","","","2007"
"332","357","cites","","","","2007"
"339","357","cites","","","","2005"
"341","357","cites","","","","2004"
"345","357","cites","","","","2004"
"347","357","cites","","","","2004"
"348","357","cites","","","","2004"
"349","357","cites","","","","2004"
"350","357","cites","","","","2003"
"351","357","cites","","","","2003"
"353","357","cites","","","","2003"
"356","357","cites","","","","2002"
"307","359","cites","","","","2010"
"331","359","cites","","","","2007"
"332","359","cites","","","","2007"
"341","359","cites","","","","2004"
"347","359","cites","","","","2004"
"351","359","cites","","","","2003"
"352","359","cites","","","","2003"
"358","362","cites","","","","2009"
"359","362","cites","","","","1999"
"366","367","cites","","","","2011"
"365","368","cites","","","","2011"
"366","368","cites","","","","2011"
"367","368","cites","","","","2005"
"364","370","cites","","","","2013"
"365","370","cites","","","","2011"
"366","370","cites","","","","2011"
"367","370","cites","","","","2005"
"368","370","cites","","","","2005"
"364","371","cites","","","","2013"
"366","371","cites","","","","2011"
"368","371","cites","","","","2005"
"370","371","cites","","","","1974"
"364","374","cites","","","","2013"
"366","374","cites","","","","2011"
"368","374","cites","","","","2005"
"369","374","cites","","","","1985"
"376","375","cites","","","","2019"
"377","376","cites","","","","2022"
"378","376","cites","","","","2021"
"382","381","cites","","","","2011"
"383","382","cites","","","","2022"
"384","382","cites","","","","2018"
"385","382","cites","","","","2012"
"386","382","cites","","","","2012"
"388","387","cites","","","","1987"
"389","388","cites","","","","1991"
"391","390","cites","","","","1999"
"392","391","cites","","","","2006"
"393","391","cites","","","","2005"
"394","391","cites","","","","2004"
"395","391","cites","","","","2004"
"396","391","cites","","","","2000"
"398","397","cites","","","","2016"
"399","397","cites","","","","2013"
"400","397","cites","","","","2008"
"401","397","cites","","","","2007"
"402","398","cites","","","","2020"
"403","398","cites","","","","2019"
"404","398","cites","","","","2017"
"405","398","cites","","","","2017"
"398","399","cites","","","","2016"
"406","400","cites","","","","2022"
"407","400","cites","","","","2021"
"408","400","cites","","","","2020"
"409","400","cites","","","","2020"
"410","400","cites","","","","2020"
"411","400","cites","","","","2020"
"412","400","cites","","","","2020"
"413","400","cites","","","","2019"
"414","400","cites","","","","2019"
"415","400","cites","","","","2019"
"416","400","cites","","","","2018"
"417","400","cites","","","","2018"
"418","400","cites","","","","2018"
"419","400","cites","","","","2018"
"420","400","cites","","","","2018"
"421","400","cites","","","","2018"
"422","400","cites","","","","2018"
"423","400","cites","","","","2017"
"424","400","cites","","","","2017"
"425","400","cites","","","","2017"
"426","400","cites","","","","2017"
"427","400","cites","","","","2016"
"428","400","cites","","","","2016"
"429","400","cites","","","","2016"
"430","400","cites","","","","2016"
"431","400","cites","","","","2014"
"432","400","cites","","","","2016"
"433","400","cites","","","","2015"
"434","400","cites","","","","2015"
"435","400","cites","","","","2015"
"436","400","cites","","","","2015"
"437","400","cites","","","","2015"
"438","400","cites","","","","2014"
"439","400","cites","","","","2014"
"440","400","cites","","","","2014"
"441","400","cites","","","","2014"
"442","400","cites","","","","2014"
"443","400","cites","","","","2014"
"444","400","cites","","","","2013"
"445","400","cites","","","","2013"
"446","400","cites","","","","2013"
"447","400","cites","","","","2013"
"448","400","cites","","","","2013"
"449","400","cites","","","","2013"
"450","400","cites","","","","2013"
"451","400","cites","","","","2013"
"452","400","cites","","","","2012"
"453","400","cites","","","","2012"
"454","400","cites","","","","2012"
"455","400","cites","","","","2011"
"456","400","cites","","","","2011"
"457","400","cites","","","","2011"
"458","400","cites","","","","2011"
"459","400","cites","","","","2011"
"460","400","cites","","","","2011"
"461","400","cites","","","","2011"
"462","400","cites","","","","2010"
"463","400","cites","","","","2010"
"464","400","cites","","","","2010"
"465","400","cites","","","","2009"
"466","400","cites","","","","2009"
"467","400","cites","","","","2009"
"398","401","cites","","","","2016"
"468","401","cites","","","","2015"
"441","401","cites","","","","2014"
"399","401","cites","","","","2013"
"469","401","cites","","","","2011"
"407","411","cites","","","","2021"
"410","412","cites","","","","2020"
"413","412","cites","","","","2019"
"413","415","cites","","","","2019"
"415","416","cites","","","","2019"
"407","418","cites","","","","2021"
"411","418","cites","","","","2020"
"415","425","cites","","","","2019"
"408","429","cites","","","","2020"
"416","429","cites","","","","2018"
"427","429","cites","","","","2016"
"410","434","cites","","","","2020"
"421","436","cites","","","","2018"
"428","437","cites","","","","2016"
"408","443","cites","","","","2020"
"427","443","cites","","","","2016"
"411","444","cites","","","","2020"
"411","445","cites","","","","2020"
"430","449","cites","","","","2016"
"434","449","cites","","","","2015"
"415","450","cites","","","","2019"
"439","452","cites","","","","2014"
"442","453","cites","","","","2014"
"422","454","cites","","","","2018"
"436","454","cites","","","","2015"
"415","455","cites","","","","2019"
"450","455","cites","","","","2013"
"452","457","cites","","","","2012"
"408","459","cites","","","","2020"
